Tempo,Referencia,Erro,Posicao
2.020000,2.020000,0.677801,1.339198
2.024000,2.024000,0.715015,1.304985
2.027000,2.027000,0.679914,1.344086
2.030000,2.030000,0.682914,1.344086
2.034000,2.034000,0.744565,1.285435
2.037000,2.037000,0.685026,1.348974
2.040000,2.040000,0.688026,1.348974
2.044000,2.044000,0.681251,1.358749
2.048000,2.048000,0.690139,1.353861
2.051000,2.051000,0.694139,1.353861
2.055000,2.055000,0.692251,1.358749
2.058000,2.058000,0.696251,1.358749
2.061000,2.061000,0.694364,1.363636
2.065000,2.065000,0.697364,1.363636
2.068000,2.068000,0.696476,1.368524
2.071000,2.071000,0.694589,1.373412
2.075000,2.075000,0.692701,1.378299
2.078000,2.078000,0.696701,1.378299
2.081000,2.081000,0.689926,1.388074
2.085000,2.085000,0.692926,1.388074
2.088000,2.088000,0.701813,1.383187
2.092000,2.092000,0.690151,1.397849
2.096000,2.096000,0.694151,1.397849
2.099000,2.099000,0.722588,1.373412
2.102000,2.102000,0.696263,1.402737
2.105000,2.105000,0.699263,1.402737
2.109000,2.109000,0.736476,1.368524
2.112000,2.112000,0.696488,1.412512
2.115000,2.115000,0.689713,1.422287
2.119000,2.119000,0.741588,1.373412
2.122000,2.122000,0.686937,1.432063
2.125000,2.125000,0.685050,1.436950
2.129000,2.129000,0.678275,1.446725
2.132000,2.132000,0.687162,1.441838
2.136000,2.136000,0.690162,1.441838
2.140000,2.140000,0.684387,1.451613
2.143000,2.143000,0.688387,1.451613
2.146000,2.146000,0.691387,1.451613
2.150000,2.150000,0.684612,1.461388
2.153000,2.153000,0.688612,1.461388
2.156000,2.156000,0.691612,1.461388
2.160000,2.160000,0.689724,1.466276
2.163000,2.163000,0.693725,1.466276
2.166000,2.166000,0.691837,1.471163
2.170000,2.170000,0.689949,1.476051
2.173000,2.173000,0.698837,1.471163
2.177000,2.177000,0.692062,1.480938
2.181000,2.181000,0.691174,1.485826
2.184000,2.184000,0.714724,1.466276
2.187000,2.187000,0.693286,1.490714
2.190000,2.190000,0.696286,1.490714
2.194000,2.194000,0.733500,1.456500
2.197000,2.197000,0.698399,1.495601
2.200000,2.200000,0.701399,1.495601
2.204000,2.204000,0.743500,1.456500
2.207000,2.207000,0.693736,1.510264
2.210000,2.210000,0.696736,1.510264
2.214000,2.214000,0.685073,1.524927
2.217000,2.217000,0.693961,1.520039
2.221000,2.221000,0.696961,1.520039
2.225000,2.225000,0.691186,1.529814
2.228000,2.228000,0.700073,1.524927
2.231000,2.231000,0.703073,1.524927
2.235000,2.235000,0.706073,1.524927
2.238000,2.238000,0.710073,1.524927
2.241000,2.241000,0.708186,1.529814
2.245000,2.245000,0.706298,1.534702
2.248000,2.248000,0.705410,1.539589
2.251000,2.251000,0.703523,1.544477
2.255000,2.255000,0.701635,1.549365
2.258000,2.258000,0.700748,1.554252
2.262000,2.262000,0.698860,1.559140
2.266000,2.266000,0.697973,1.564027
2.269000,2.269000,0.721523,1.544477
2.272000,2.272000,0.700085,1.568915
2.275000,2.275000,0.703085,1.568915
2.279000,2.279000,0.735411,1.539589
